1-D15,1.696813097,-0.8407190475,-1.124822946,-0.245633843,-0.335763618,0.884747917,0.4890058005
1-D16,1.301223463,-1.0846935715,-2.5986857545,-0.3949672455,-0.2372985785,0.9214433185,0.36422501
1-D17,-9.9379e-05,-0.620704895,-1.51501279,-1.183187699,-0.2610063655,0.3803819065,-0.0910562525
1-D18,2.1321465275,-0.902784242,-0.2807693745,0.24805518,1.1218596635,0.627859295,0.702594541
1-D19,0.0503124115,-0.464975136,-1.9838075255,-0.601204272,-0.3239197805,0.542629398,0.023607177
1-D20,0.625094743,-0.0300576235,-0.390331452,-0.319788668,-0.6898002145,0.8273353895,-0.0854354965
1-E05,1.7956101335,-0.2261979005,-0.490829575,-1.212808151,-0.8778354165,-0.2444843185,-0.8243775945
1-E06,1.186784426,-0.9935201685,-1.2074057265,-0.6179035335,0.312492451,-0.01404279,0.080938891
1-E07,0.0747004555,0.4007617055,1.86246311,0.7376743825,-0.674490759,0.4361961215,0.2248302535
1-E08,0.3995304435,-0.926835478,-1.8330593765,-0.8963710815,0.425994164,0.5023804515,-0.262301962
1-E09,1.5832669505,-0.530668997,-1.866620315,0.244510013,2.0635900555,0.382515533,-0.00899321
1-E10,2.995714895,-0.435484955,-3.219781872,0.351661184,-1.056784233,0.702813338,-0.33724538
1-E11,0.5654506375,-0.661035962,-3.5666970495,-0.385665476,0.752023808,0.0086461345,-0.283286119
1-E12,0.955069973,-1.018848568,-2.530401296,-1.555119673,1.602326829,-1.368844438,-0.404694456
1-E13,0.2149053885,-0.098445227,-1.287084238,-0.8734824125,-0.438124329,0.3373690545,0.16862269
1-E14,0.877680396,-0.219087703,-1.4639876185,-0.5034257295,6.2661130405,0.743799915,0.165250236
1-E15,0.949414551,-1.2872409335,-1.430891815,0.0950273585,0.275830767,0.9628951895,0.6276511235
1-E16,1.089828674,-0.746703245,-1.905845226,0.448666079,0.945165144,0.6686201295,0.674490759
1-E17,1.7010428075,-1.0680304855,-2.78827354,-0.261964637,-0.674490759,1.0590873215,0.608915269
1-E18,0.8107882315,-1.0627757255,-1.0273599215,0.0044555815,0.7382283315,0.535349685,0.029977367
1-E19,1.7237681105,-0.7021391375,-0.255307912,-0.3327191965,1.5520518985,0.5077857775,0.0944287065
1-E20,0.882297543,-1.070448815,-0.850874665,-0.7512812655,0.315078183,0.569799918,0.2630513965
1-E21,0.6895860045,-0.659308785,-0.8753697945,-0.660374109,0.7401405155,-0.599839997,-0.5171095825
1-E23,0.818946513,-0.464951586,0.078799776,-0.356459846,1.424223576,-0.289746013,-0.524603924
1-E24,3.0597402935,0.52128921,-0.0188804925,1.231197421,1.1324876035,1.54775765,1.200593552
1-F01,1.1634538025,0.5119521655,0.75498732,-1.0652881205,1.413865418,-0.1398031695,-0.487132215
1-F02,-0.3520648315,0.042393369,-1.1817095205,0.6393442445,-0.156481928,0.1456257605,-0.1247807905
1-F03,-0.412979147,1.673065663,0.372910045,-0.381230883,0.3988774925,-0.1498012695,-0.262301962
1-F04,-0.113110676,-0.960850957,-0.9986867865,-0.6247276635,-0.3198392135,-0.0416216485,-0.4788884395
1-F05,-1.167821513,-0.5384853335,-2.0053910275,-1.039802477,0.1897882975,-0.206825462,-0.4755159855
1-F06,-0.019689679,-1.323639515,-1.345141472,-0.224836723,-0.674490759,0.560377096,-0.323755565
1-F07,-0.1035535295,-1.271807822,-1.60322919,-0.340435575,-0.5914130085,0.7398570095,0.296775934
1-F08,1.207549862,-0.4899905755,-1.692920344,-0.6113651255,0.8896026305,-0.2354359735,0.0472143535
1-F09,-0.000626098,-1.150273182,-1.7377873,0.241181479,-1.1418418225,0.392652312,0.246189127
1-F10,0.07919681,-1.1437007515,-2.2601003265,-0.375634788,-0.160451546,0.2298094495,-0.0573317145
1-F11,0.5230880715,0.451720159,-1.848658253,-0.7249261445,-0.1047931705,0.2312127725,-0.0033724535
1-F12,0.0770159715,-1.0602155735,-1.482327664,-0.1274343315,1.229676019,0.8967782265,0.702594541
1-F13,0.5501559615,-1.4127747495,-2.9484507715,-1.0471503825,0.6624808165,0.5911660095,0.0539592605
1-F15,0.5299322575,-1.316198525,-2.311275789,-0.608185223,0.992656004,0.5286365075,0.023607177
1-F16,0.472120353,-2.088930546,-3.2221817665,-0.670186964,0.383517903,0.5921471405,-0.246189127
1-F17,0.1449953875,-1.244082369,-1.7932547555,-0.717392374,-0.643933228,0.084286341,-0.3372453795
1-F18,-0.8120713265,-1.0315609645,-3.3471944355,-0.598631085,0.45276508,0.509108707,-0.1382706055
1-F19,0.523692719,-1.468929801,-0.673296724,-0.6935206345,1.1369526875,0.2346444945,-0.1686226895
1-F20,0.818586838,-0.875971556,-1.190951131,-0.6259061585,-0.501234217,0.5653688815,-0.067449076
1-G05,-0.0353717925,-0.6166778225,1.284392318,-0.688049854,0.8741103105,0.078786298,-0.414811817
1-G06,-0.1101301595,-0.5407723055,-0.8970157485,0.1509378825,2.099881812,0.1242496255,-0.0472143535
1-G07,1.3092280005,-1.440184042,-1.727687907,-1.045232076,0.318709564,0.333059312,-0.060704168
1-G08,0.287414642,-1.381246586,-0.971841551,-0.484954216,1.6626046445,0.03904516,0.104546068
1-G09,0.1980519085,-0.8500649055,-1.3144666375,-0.669809293,0.454119408,0.651633699,0.2124645895
1-G10,1.0599546465,-1.1323725365,-1.4955720715,0.4155489325,-1.040491408,0.576945063,0.0472143535
1-G11,0.4946282095,-1.5713877475,-2.575413133,-0.830591258,-0.674490759,0.275447458,-0.0809388915
1-G12,0.752535769,-0.738297448,-1.97625192,-1.180017829,-0.390496788,0.862963685,0.674490759
1-G13,0.432146863,-1.1221888165,-0.66409584,-0.569903031,0.6712960465,0.63894393,0.084311345
1-G14,0.3027198005,-1.2113345815,-2.444568341,-0.2121079725,0.3767249895,0.6604358845,-0.1873585445
1-G15,0.735473006,0.0471067005,-1.125303143,-0.876346169,1.109082347,0.6590243735,-0.107918522
1-G16,1.000343865,-1.0303079415,-1.4992998645,0.0173201005,-0.674490759,1.074300153,0.6838586865
1-G17,0.1514830825,-1.2665819815,-0.9485013035,-0.9481151805,-0.193976314,-0.113984997,-0.1686226895
1-G18,0.390567973,-1.7692490565,-1.5566712975,-0.350917791,0.4635617945,-0.319903016,-0.177990617
1-G19,0.3625529845,-0.9715206425,-0.871772186,0.6996912835,-0.674490759,-0.656225982,0.674490759
1-G20,-0.1455846855,0.03739771,-1.806623098,0.5588341865,-0.674490759,0.6517248635,0.1124151265
1-G21,0.559513925,-0.2903588075,-0.980534704,-0.269432405,-0.0971731445,-0.1515527225,0.020234723
1-G22,1.4416530605,-0.224031642,-0.7994807975,0.724835316,1.7882348555,0.801897665,0.4046944555
1-G23,0.749655846,0.921104082,-0.348781124,-0.238328036,-0.674490759,0.498322503,-0.374717089
1-G24,1.612887107,-0.31863043,0.4674421465,0.5976928465,0.6928006095,0.8810237545,1.061198795
1-H01,1.133456952,1.538982054,-1.379525428,-0.904136269,-0.674490759,-0.24193373,0.674490759
1-H02,0.8802738605,0.3606974535,-1.8745909045,-0.197216004,3.499893902,0.7363058685,0.224830253
1-H03,-0.9376037765,-1.6588991005,-2.0838943555,-0.6615576965,-0.376032205,0.3165904185,-0.053959261
1-H04,0.4372550725,-0.5714115985,-0.4882932495,-0.359081663,3.9255875405,0.3678196025,-0.060704168
1-H05,0.382561194,-0.539921291,-1.1725654895,-0.0275415275,-0.674490759,0.72960928,0.4046944555
1-H06,0.538588656,-1.202975648,-2.472216855,-0.792733992,-0.303543616,0.721398151,-0.215837043
1-H07,-0.2915768285,-1.454904656,-1.527521807,-0.774291245,0.135943874,0.5926150185,0.3541076485
1-H08,1.029823029,-1.373779866,-2.806551838,-0.51177715,0.339458228,0.3483292465,0.600296776
1-H09,0.007381507,-1.706107544,-2.0240614,0.4449243615,-0.6511562885,0.323623869,0.269796304
1-H10,-0.4970943905,-1.8744794225,-2.3670746295,-0.3957404695,-0.674490759,-1.383557189,0.004496605
1-H11,-0.466934612,-1.1752635785,-2.472584498,-1.17288492,-0.182902764,0.576880663,-0.1124151265
1-H12,0.291034434,-0.9459122,-1.321290131,-0.489873845,-0.674490759,0.698445117,0.33724538
1-H13,0.0930246595,-1.2434215855,-3.652752776,-0.5199259285,1.1204524745,0.121365043,-0.3912046405
1-H14,-0.3014000655,-0.911215318,-2.687578829,-0.351749505,-0.32368754,0.4054709235,-0.1382706055
1-H15,-0.3268835505,-0.880951188,-2.168321043,-0.379360855,-0.674490759,0.1141474155,0.193354018
1-H16,0.442063919,-1.870123644,-1.6161880645,-0.632454802,-1.0919963525,-0.2086579425,0.215837043
1-H17,-0.2108187815,-1.2487241155,-1.624214221,-0.3364953155,0.7435822985,-0.3666773815,-0.053959261
1-H18,-0.446111005,-0.4766352215,-2.182527458,-0.706200576,0.480348496,-0.636863209,-0.107918522
1-H19,0.669664459,-0.6381266185,-0.5672525205,0.827381709,0.264171474,0.516465782,0.677863213
1-H20,0.452120776,-0.486812886,-0.605562978,0.847468606,-0.385542745,1.539227569,0.786905886
1-I05,0.582396602,0.129553718,-0.512160898,-0.212836885,1.057454023,-0.265791724,0.224830253
1-I06,0.015881895,-0.9764363685,-0.613137359,-0.2520112515,-0.674490759,0.4732047725,-0.299773671
1-I07,0.1093348425,-0.3717943025,-0.984551455,-1.2229248235,0.089739618,0.44411249,-0.193354018
1-I08,0.3294859445,0.0502991455,-2.4264871315,-0.2134639905,-1.1418418225,0.8450801075,0.211340438
1-I09,0.3581246495,-1.4667901705,-3.123230788,-0.0881058295,-0.674490759,0.832747712,0.418184271
1-I10,1.7323344765,-1.7800564895,-1.2711900965,0.9178284435,1.031762092,-0.156648931,0.4496605065
1-I11,0.895987058,-1.690480089,-2.879358545,1.12179769,2.3301665495,0.2891960395,1.079185215
1-I12,1.449391327,-1.3786863,-2.341934073,-0.9309691945,0.237589607,-0.2610975435,0.0
1-I13,0.336932672,-1.3204639555,-1.6263270255,-0.3106297685,0.9903231745,-0.734676466,0.2934034805
1-I14,-0.3257676685,-1.462350845,-3.50793379,-0.147653776,1.6376896915,-0.657506484,0.164126085
1-I15,0.0038624325,-0.596754482,-2.2859192295,-0.729373546,0.3950327425,0.820893453,-0.015176042
1-I16,-0.631203421,-0.697000878,-1.937568559,0.3564218965,1.53070363,0.8460869975,0.3912046405
1-I17,1.6191320295,-0.8198198025,-1.619767957,-0.249387127,-0.235960998,1.1004092165,0.246189127
1-I18,-0.030165447,-1.6684597495,-2.595675168,-0.67172352,0.4848610665,-0.830563164,-0.3102657495
1-I19,0.8364884005,-1.0774391605,-1.198406802,-0.686752783,0.048598524,0.3620535095,-0.0202347225
1-I20,1.194510146,-0.363854889,1.2122794,-0.6885028855,1.819420849,0.640563352,-0.004496605
1-I21,-0.019235765,-0.339206786,0.952993554,0.254963616,0.608545118,1.680218536,2.276406313
1-I22,1.1889804865,0.188756445,-0.75038123,0.8287892715,0.6155692885,0.191021111,0.544089213
1-I23,1.51412956,1.2083311555,1.9282542495,1.968313683,0.2646453245,1.14135218,2.267038386
1-I24,2.0877459785,0.161913417,0.2860320215,0.6087350485,0.050771034,1.57737897,1.4479068305
1-J01,1.2790306485,-1.054285775,-1.8238865135,0.8436438395,0.8499768775,1.2411706695,1.3489815185
1-J02,-0.120621028,0.0499997165,-1.4780214695,1.144904597,-0.674490759,-0.0761654165,0.2997736705
1-J03,-0.666805791,-0.4049878335,-2.3400557375,1.8585750375,0.978923702,0.4404517595,0.393452943
1-J04,0.3557141425,-0.4350232625,-1.4851372155,0.1890400075,-0.58059598,0.618098304,0.118035883
1-J05,-0.3393702885,-0.9044262485,0.4013341455,-0.11069706,0.7901715735,0.929129823,0.1079185215
1-J06,-0.8630141735,0.482167652,-0.696755314,0.5010711495,-0.2669843095,-0.501805362,-0.0101173615
1-J08,-0.2851378835,-1.5499594615,-3.5732173845,0.358012456,0.233913238,-0.0566304925,0.327128018
1-J09,-0.3967794895,2.3020227615,-2.506237995,-0.9594005985,-0.992470866,-0.451694637,-0.155132875
1-J10,-0.90061464,-1.6082640895,-3.1224882395,-0.245263288,0.6483597935,-1.1547504855,0.02697963
1-J11,0.3676572215,-2.031361009,-3.312229098,-0.435646911,0.1532839025,0.6265021855,0.3574801025
1-J12,-1.046615973,-0.6957419075,-2.2071402715,-0.7229149915,-0.0530692165,0.7136936225,-0.1382706055
1-J13,1.572518109,-0.80031289,-1.988520705,2.101256547,1.137678163,1.377842883,1.011736139
1-J14,-0.3506405455,4.358221507,-2.0506673945,-0.571653639,0.7045431325,-0.9966359085,-0.0269796305
1-J15,1.029657053,-0.7117829555,-3.2506282885,-0.793006399,0.332885551,0.9245027205,0.1348981515
1-J16,0.046500752,-1.328496038,-4.850559483,0.365052949,1.104436846,1.572843544,1.348981519
1-J17,0.167113791,-1.765900575,-1.367058345,-0.485113668,-0.0046945915,-0.260037459,-0.114663429
1-J18,0.0087635185,-1.6072761615,-2.887767219,-0.008716495,0.321196635,0.7834214775,0.16862269
1-J19,1.3424809345,-1.534699916,-1.2054695625,-0.533637634,0.7816401585,0.710272246,-0.023607177
1-J20,1.5826870895,-1.273789143,-2.043859408,0.5643572785,-0.3540684705,0.8405226185,0.33724538
1-K05,0.7714107785,0.854294879,-1.871277654,-0.165440837,-0.2278405095,0.5532070135,-0.202347228
1-K06,1.203742703,-0.54585753,-1.158070105,-0.966706715,0.470972845,-0.643868129,0.50586807
1-K07,0.831274768,-0.882178013,-1.757182344,-0.93820928,0.4097031005,0.696440469,-0.0269796305
1-K08,0.3807191975,-1.386862062,-1.876690758,-0.6442773785,2.4487062275,0.7239921865,0.099487387
1-K09,0.5813329955,-1.042520182,-1.6992591645,-0.519796032,-0.674490759,0.8384446425,0.249561581
1-K10,1.6685877515,-0.8036929635,-2.821574185,-0.303110235,-0.674490759,0.796627828,0.114663429
1-K11,2.133212893,-1.0109032715,-1.7978086525,-0.2649946175,-0.674490759,0.94269993,0.215837043
1-K12,0.502538917,0.224381105,-1.3508190455,0.7677281865,2.5411380255,1.397541861,0.8599757185
1-K13,0.593257971,-0.897032787,-1.246430228,-0.64072885,1.134264737,1.261593063,0.674490759
1-K14,1.012235973,-0.600777272,-1.351001109,-1.329949071,1.875508105,1.099634143,0.843113449
1-K15,0.510625497,-1.4923624555,-2.512659476,-0.3785809915,-0.674490759,0.916425248,0.1348981515
1-K16,1.493041384,0.204821077,-2.82048471,-0.583778593,1.091185576,1.438309154,1.011736139
1-K17,0.152801535,0.072689672,-1.35519082,-0.555793511,-0.674490759,0.859070618,0.33724538
1-K18,0.649527484,-1.288884572,-2.6929537175,-0.20637177,1.146415735,0.849267969,0.327128018
1-K19,0.841619127,-1.0161857665,-0.6456741895,-0.0120178695,2.1882331925,0.7822217135,0.114663429
1-K20,1.051972553,-0.554548109,-1.142484275,-0.151572572,0.312290648,0.5536845745,-0.0449660505
1-K21,1.6649535335,-0.7647655855,-0.589039774,0.950738073,-0.674490759,0.6029053645,0.1169117315
1-K22,0.7843040135,-0.2897157985,-0.6354330185,-0.0183187705,0.896019842,0.796328812,0.542965061
1-K23,0.859640548,0.177743395,0.234724038,2.239680963,0.265131243,0.963225453,2.023472278
1-K24,1.2541599015,-0.5155306,-0.956193504,1.0717500835,-0.674490759,0.0802860805,0.3462385895
1-L01,-0.059470122,0.324130186,-1.853423539,0.7548002585,-0.875557878,0.913719237,0.8195062725
1-L02,0.382682796,-0.649070148,-1.1822317455,-0.284839071,0.4008419955,0.239554494,-0.2518098835
1-L03,0.5851095405,-1.0022976485,-0.1460141765,1.000297772,-0.395721838,0.5945543485,0.951031971
1-L04,-0.075162615,-0.38258699,-1.731375111,0.6315140795,-0.674490759,0.430916407,0.7722919195
1-L05,-0.6997483655,2.2432755235,-1.008953351,0.3213691725,0.601467557,0.4332756765,0.3406178335
1-L06,-0.794786473,-1.0989296215,-1.262856698,-0.6959628255,0.4324518435,0.042783852,-0.6699941545
1-L07,-1.01506054,-0.746475618,-2.016314266,-0.222986462,1.183679786,0.807795479,0.843113449
1-L08,0.581822677,-0.695833682,-1.888959287,-0.3244989705,-0.8065956075,0.570571823,0.067449076
1-L09,0.343955045,-1.045493678,-1.220891413,0.185931935,-0.299159284,0.536651683,0.674490759
1-L10,0.1041876145,-1.030508235,-1.370887843,-0.5416004965,-0.3893731715,0.3874663295,-0.1382706055
1-L11,0.19534834,-0.642623807,-1.238234562,0.212565639,0.768463641,0.628740264,0.50586807
1-L12,0.6339238325,-1.12344545,-1.614310261,-0.0791531445,-0.674490759,0.753776172,0.263051396
1-L13,0.353901611,-0.704858969,-1.24529201,-1.031161326,-0.1813245775,0.6822175955,-0.0314762355
1-L14,0.60211377,-1.437242382,-1.358870398,-0.380050414,0.102589807,1.071792988,0.449660506
1-L15,0.971469439,-1.538146863,-1.641932335,-0.508623555,1.874741004,1.588935544,1.180358829
1-L16,-0.2400955885,-1.3729119875,-3.7215779205,-0.5715657425,0.9530684185,0.4340853305,0.1348981515
1-L17,1.630150261,-0.7381418855,-1.2197291885,0.0973050255,0.3331948005,0.915534762,0.2225819505
1-L18,-0.6993828275,-0.74285019,-0.5977721045,-0.8081312645,0.231593702,-0.429628501,-0.6744907595
1-L19,-0.0896159075,-0.5269824655,-0.950202698,-0.4779107275,1.758009675,0.5774289465,0.165250236
1-L20,1.4994021815,-1.196840564,-0.671084007,-0.286278202,-0.387433226,0.7054462065,0.0
1-M05,-0.2919520155,-0.081338238,-0.344356132,-0.305878963,-0.6424462825,-1.390112029,-0.0370969915
1-M06,-0.796730392,-0.1205427625,-1.379896533,-0.2459993185,0.3481259065,0.679920292,0.182112505
1-M07,0.693925357,0.308472772,-1.472275377,0.870955992,-0.674490759,0.996851178,0.674490759
1-M08,0.7202397445,-0.2200945305,-1.9426026225,-0.0631748205,-0.1003772535,0.7250406775,0.3653491615
1-M09,1.085934452,-0.252587436,-1.498104398,0.947258479,-0.674490759,1.028326325,0.674490759
1-M10,0.7256719095,-0.6518088565,0.428345235,-0.310737171,0.8004122805,0.482713427,0.02697963
1-M11,0.926777071,0.354018793,-2.311165259,-0.204146277,1.2782708225,1.108883723,0.7494341775
1-M12,1.106096688,0.8458909885,-0.5615824855,-0.0818120675,-0.1308537605,0.736500873,0.211340438
1-M13,1.254248959,0.3520886205,-0.88748946,0.2571352545,-0.674490759,1.1239621655,1.611283481
1-M14,1.6344247955,-1.0510327895,-2.158276538,-0.6991472155,0.371648669,0.604644347,-0.0187358545
1-M15,1.348961925,-1.134868129,0.062252469,-0.545743978,-0.674490759,0.713453329,0.0
1-M16,0.580543069,-0.8053254695,-0.453829908,-0.305335624,0.8065797495,0.6817518965,0.2697963035
1-M17,1.654363063,-0.656534412,-0.963672194,0.83701814,-0.291987917,0.728263265,1.348981519
1-M18,0.0105849355,-1.11534146,-0.4210169825,-0.2132135655,1.2138495015,0.9257771355,0.33724538
1-M19,1.669216638,0.135996198,0.868279816,-0.225737056,0.0310290145,0.8247658055,0.786905886
1-M20,1.117666371,-0.891156477,-0.49710792,0.729035615,1.892966527,1.012249438,0.786905886
1-M21,0.3036365785,0.2804881895,0.1887355115,0.269845461,1.464125827,0.9144976875,0.4249291785
1-M22,1.494349228,-0.535492266,-1.174291681,0.481603609,0.0089653335,0.737958702,0.7385673815
1-M23,0.638360573,0.0444433995,-0.2761966595,0.584072773,1.610311356,0.969610233,0.5699446915
1-M24,0.4122681575,0.148427731,1.0331241035,2.2486374305,1.6877486475,0.8331394635,1.274038101
1-N01,0.2913010215,-0.323351878,-2.2850511415,0.718520447,0.798622747,0.7390719865,0.671118306
1-N02,1.2028653765,-0.5872368145,-0.0975718625,-0.144858316,-0.220123707,0.723301705,0.647511129
1-N03,0.4378740355,-1.076253973,-0.374667605,-0.009435226,0.6723653475,-0.0316474195,-0.1787400515
1-N04,1.3405720575,-0.795600439,-1.121626694,-0.076185612,-0.674490759,0.3301839945,0.309141598
1-N05,-0.3169866595,-0.344479027,-2.6935845965,1.0145872205,0.0885602825,0.786632185,0.6407662215
1-N06,-0.3012593145,-0.8955692015,-0.961650544,0.036963437,0.5614362,0.2340316745,-0.562075633
1-N08,-0.1613055955,-0.795308737,-1.048438065,-0.452816632,0.188099773,-0.156343004,-0.1124151265
1-N09,-0.5079556855,-0.3475346985,-0.716532696,-0.145752266,0.553737945,0.5720349985,0.4496605065
1-N10,-0.7668287,-0.429205881,-0.736255018,-0.210388999,-0.7722796515,0.2837096465,-0.409191061
1-N11,0.635897886,-0.258510755,-0.429244744,-0.124376393,0.8269295195,0.269623253,0.2630513965
1-N12,0.428615792,-0.067059469,-1.9505815225,0.7416006265,-0.786377705,0.6167527315,0.431674086
1-N13,0.695666998,0.217047675,-0.4724401155,-0.2123891355,0.7549635995,-1.307295277,0.1259049415
1-N14,1.0883546705,0.825519653,-1.416808837,1.1027737275,3.066281973,0.968869143,0.0359728405
1-N15,1.326239483,-0.918172178,-0.086361241,-0.064235397,1.680150405,1.268373023,1.180358829
1-N17,0.728802786,0.645199463,-0.257586807,0.5206020255,1.4901875055,0.8333845905,0.4721435315
1-N18,0.1548246255,-0.4475409255,-1.3011970815,-0.7614656815,0.831521622,0.4383054035,-0.0033724535
1-N19,0.745001629,0.402849994,0.597199654,0.529885462,-0.185891431,1.188915779,1.011736139
1-N20,1.952429924,-0.603107156,0.626801153,1.970990389,5.483062275,1.713914098,1.517604209
1-O05,0.4172759345,-0.2510240605,-0.605322707,1.9185782435,1.148896902,-0.126729688,0.2810378165
1-O06,0.249474063,1.300672243,-0.29592113,-0.633367646,-0.2281353205,-0.600046475,-0.6205314985
1-O07,-0.069500683,-0.644885354,-0.66054763,-0.3015718515,1.6443368545,0.1839423,0.0
1-O11,0.927558882,-0.431926405,-1.620440523,0.630526512,5.538363544,1.09615083,0.97426443
1-O12,0.465522773,-0.675224277,0.71349729,0.067234585,2.116985253,-0.550573775,0.449660506
1-O13,0.947131176,-0.15782266,-0.469268506,0.229771757,-0.674490759,0.96499127,1.180358829
1-O14,2.496282431,-0.4441669455,-0.1718964135,1.074902614,1.7758387255,1.2656157235,1.3025166
1-O15,1.6802217,-0.3768023965,-0.0049307195,-0.232479506,1.6090291315,0.618699934,0.524603924
1-O16,1.946090479,-0.85630058,0.778968489,0.293779081,-0.087462205,1.001386248,0.843113449
1-O17,-0.49155004,-0.889177381,-0.202036687,-0.91010596,4.985439368,-1.735026836,-1.274038101
1-O19,1.379424067,-0.513471053,0.46981819,-0.628449679,-0.674490759,1.313044953,1.686226899
